mask wearing,public events,border closure,schools + universities,self-isolation if ill,lockdown,social distancing encouraged
1,1,0,0.0961864953888,1,0,1
1,1,0,0.0961864953888,1,0,1
1,1,0,0.0961864953888,1,0.0961864953888,1
1,1,0,0.128468062034,1,0.0961864953888,1
1,1,0,0.128468062034,1,0.0961864953888,1
1,1,0,0.128468062034,1,0.0961864953888,1
1,1,0,0.128468062034,1,0.0961864953888,1
1,1,0,0.128468062034,1,0.0961864953888,1
1,1,0,0.0322815666452,1,0.0961864953888,1
1,1,0,0.0322815666452,1,0.0961864953888,1
1,1,0,0.0322815666452,1,0.0961864953888,1
1,1,0,0.0322815666452,1,0.0961864953888,1
1,1,0,0.0322815666452,1,0.0961864953888,1
1,1,0,0.0322815666452,1,0.0961864953888,1
1,1,0,1,1,0.369571200984,1
1,1,0,1,1,0.369571200984,1
1,1,0,1,1,0.369571200984,1
1,1,0,1,1,0.37837762336,1
1,1,0,1,1,0.37837762336,1
1,1,0,1,1,0.37837762336,1
1,1,0,1,1,0.37837762336,1
1,1,0,1,1,0.37837762336,1
1,1,0,1,1,0.37837762336,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
1,1,0,1,1,0.472493064821,1
